dataset,split,point_index,t,measured_X,measured_Y,measured_Z,ref_X,ref_Y,ref_Z
Dataset01,all,231,23.1,9.5614568,9.3049391,-3.8882041,9.561434264141353,9.304734383523368,-3.8881879107825603
Dataset01,all,232,23.200000000000003,9.5623273,9.3049245,-3.8868323,9.562235596982793,9.304906829974849,-3.886538360673021
Dataset01,all,233,23.3,9.562951,9.3054787,-3.8834024,9.562874949169613,9.305446893463005,-3.883208564426675
Dataset01,all,234,23.400000000000002,9.5640194,9.307202,-3.8800966,9.563932564194452,9.307124292508218,-3.8799193775066243
Dataset01,all,235,23.5,9.5650716,9.3118301,-3.8794613,9.564992873183236,9.311637780587771,-3.8791907414883013
Dataset01,all,236,23.6,9.5631246,9.3121941,-3.8738189,9.563177025333724,9.31219034468034,-3.873775524620358
Dataset01,all,237,23.700000000000003,9.5607409,9.3135124,-3.8738085,9.560811979213202,9.313477411491386,-3.8735462023709863
Dataset01,all,238,23.8,9.5625958,9.3139513,-3.87068,9.562486419894407,9.313954462014,-3.8705610662340453
Dataset01,all,239,23.900000000000002,9.559836,9.3136731,-3.8736845,9.559919393565286,9.313707116729589,-3.8733293912378
Dataset01,all,240,24.0,9.5562622,9.3176477,-3.8640263,9.556379533577765,9.317504540684565,-3.864215832350405
Dataset01,all,241,24.1,9.556345,9.3191203,-3.8682328,9.556302302210124,9.319086002594991,-3.867855883697761
Dataset01,all,242,24.200000000000003,9.5520789,9.3188396,-3.8633562,9.552212802720252,9.31888520124783,-3.863364686166911
Dataset01,all,243,24.3,9.5524341,9.3253246,-3.8598096,9.552372570852564,9.325090378997857,-3.859778366159991
Dataset01,all,244,24.400000000000002,9.5540515,9.3302836,-3.8524148,9.55393545468992,9.330122033671834,-3.852543440733064
Dataset01,all,245,24.5,9.5576562,9.3342383,-3.8477644,9.557466501082828,9.334135812738063,-3.8477747887961824
Dataset01,all,246,24.6,9.5575721,9.3410225,-3.8405535,9.557548694255347,9.340815084744305,-3.8406636485868706
Dataset01,all,247,24.700000000000003,9.5592547,9.3428005,-3.8322717,9.55916742888504,9.342814018638444,-3.832420116581127
Dataset01,all,248,24.8,9.5559224,9.3471069,-3.8256354,9.55604720418921,9.347024045347958,-3.8257040663061286
Dataset01,all,249,24.900000000000002,9.554439,9.3512636,-3.8214424,9.5544849779759,9.351190468383184,-3.8214007956038674
Dataset01,all,250,25.0,9.5490755,9.3527013,-3.8128478,9.549274043673739,9.352747325261268,-3.812986921665601
Dataset01,all,251,25.1,9.5478356,9.3507606,-3.8097051,9.547852372676214,9.35094666325697,-3.809614237158733
Dataset01,all,252,25.200000000000003,9.5477131,9.348575,-3.8068806,9.547674779739154,9.348760039001041,-3.8067753848265
Dataset01,all,253,25.3,9.5495948,9.3437664,-3.7997429,9.549475047154495,9.344042749369402,-3.7998244975018127
Dataset01,all,254,25.400000000000002,9.5511193,9.3408648,-3.7959884,9.551021793057016,9.341041185797103,-3.795930788237651
Dataset01,all,255,25.5,9.5488224,9.3396638,-3.7865979,9.548892236027607,9.33974992379137,-3.786772173734322
Dataset01,all,256,25.6,9.5459846,9.3403286,-3.7838131,9.546077297662155,9.34032624683703,-3.7837087309269255
Dataset01,all,257,25.700000000000003,9.5413774,9.3374934,-3.7813423,9.541535581422444,9.33763193065592,-3.781222971932964
Dataset01,all,258,25.8,9.5411218,9.3379012,-3.7743818,9.541088883757725,9.337899238354854,-3.7744578189781444
Dataset01,all,259,25.900000000000002,9.5409939,9.3333674,-3.7760546,9.540950827692214,9.333563584501588,-3.7757757865400907
Dataset01,all,260,26.0,9.5419445,9.3286202,-3.7756295,9.541860449714177,9.328815538273973,-3.775447879395337
Dataset01,all,261,26.1,9.5425581,9.3275241,-3.7748933,9.542493888581548,9.32755111558418,-3.7747450081439076
Dataset01,all,262,26.200000000000003,9.5439534,9.3216448,-3.7770952,9.543863605285116,9.32185965126946,-3.7768405999662567
Dataset01,all,263,26.3,9.545042,9.3215252,-3.7739966,9.544971951210622,9.321490791016364,-3.773979296992749
Dataset01,all,264,26.400000000000002,9.5446578,9.3163161,-3.7728752,9.544655655828583,9.31648439732467,-3.772787725463665
Dataset01,all,265,26.5,9.5521929,9.3160134,-3.7757212,9.551867207527431,9.315972462704607,-3.77547518468042
Dataset01,all,266,26.6,9.5625834,9.3171952,-3.7891693,9.562156204033458,9.31708814114281,-3.7885019234327877
Dataset01,all,267,26.700000000000003,9.5697472,9.3187268,-3.7923434,9.569487662210415,9.318612313304575,-3.792142890953729
Dataset01,all,268,26.8,9.5751496,9.3198971,-3.800483,9.574993173712757,9.319807601536072,-3.800115203722034
Dataset01,all,269,26.900000000000002,9.5834692,9.3241299,-3.8061406,9.583210943432846,9.323923280832394,-3.8059016483727905
Dataset01,all,270,27.0,9.5873761,9.3192326,-3.8091093,9.587319049771548,9.31941638382708,-3.8090082343481595
Dataset01,all,271,27.1,9.5940467,9.3155399,-3.8120988,9.593889169199338,9.315673421654315,-3.812011740193169
Dataset01,all,272,27.200000000000003,9.6029536,9.3174266,-3.8251083,9.602714020450822,9.317315863854944,-3.8246165608886704
Dataset01,all,273,27.3,9.6081105,9.3188277,-3.8255814,9.608043920714037,9.318736971452543,-3.825634553727253
Dataset01,all,274,27.400000000000002,9.61098,9.3248518,-3.8343801,9.611020918591207,9.324579511709546,-3.8341075984755335
Dataset01,all,275,27.5,9.6134073,9.3188786,-3.84288,9.613467168847446,9.319118246767022,-3.84263113745608
Dataset01,all,276,27.6,9.6139994,9.3186097,-3.8490173,9.614130285752253,9.318613483001249,-3.848889430831835
Dataset01,all,277,27.700000000000003,9.6136879,9.3143733,-3.8535446,9.613847086972491,9.314530609073985,-3.853499718315393
Dataset01,all,278,27.8,9.6130724,9.3123556,-3.866632,9.613230832982214,9.312413468562287,-3.866241650373086
Dataset01,all,279,27.900000000000002,9.6128887,9.3123823,-3.8697809,9.613014909561672,9.312346514688224,-3.8698215560327203
Dataset01,all,280,28.0,9.6073982,9.3136633,-3.8770715,9.60773043919413,9.3135751831268,-3.8769554578902796
Dataset01,all,281,28.1,9.6059558,9.3225719,-3.8830886,9.60609944475543,9.322175112260524,-3.883029145876657
Dataset01,all,282,28.200000000000003,9.6035056,9.3288983,-3.8879541,9.603669979105744,9.328631291516482,-3.88794986321122
Dataset01,all,283,28.3,9.602193,9.3364531,-3.889738,9.602296398924466,9.336165038680228,-3.8898634909197614
Dataset01,all,284,28.400000000000002,9.6013736,9.3430055,-3.898479,9.601444758127593,9.342784062708182,-3.8983115762426133
Dataset01,all,285,28.5,9.5934006,9.3458865,-3.9054747,9.593758936974705,9.345839304810456,-3.9053823676713786
Dataset01,all,286,28.6,9.5922118,9.3514988,-3.908597,9.592269698791887,9.351350453422755,-3.908675863907935
Dataset01,all,287,28.700000000000003,9.588858,9.3537223,-3.9119997,9.588987523909198,9.353722987334978,-3.912066899254607
Dataset01,all,288,28.8,9.5842589,9.3534844,-3.9147694,9.584430963475626,9.353592663076673,-3.914856116805735
Dataset01,all,289,28.900000000000002,9.5803306,9.356231,-3.9219132,9.5804611325228,9.356210804948773,-3.9218124858406584
Dataset01,all,290,29.0,9.5798347,9.3591277,-3.9248481,9.579810135202711,9.359097852880133,-3.924922352390876
Dataset01,all,291,29.1,9.5781669,9.3601298,-3.9302522,9.578186492631353,9.360180386949702,-3.9302251093983758
Dataset01,all,292,29.200000000000003,9.5718145,9.3557205,-3.928236,9.572027298119762,9.35599294235573,-3.9285131580911745
Dataset01,all,293,29.3,9.5689478,9.3510285,-3.9279974,9.569005511438828,9.351297006150151,-3.928188636994028
Dataset01,all,294,29.400000000000002,9.5672766,9.3475173,-3.9312896,9.567273380718385,9.347712571453323,-3.931314339215073
Dataset01,all,295,29.5,9.5674502,9.3492243,-3.9271537,9.567368692510993,9.349183652460642,-3.9274756161975115
Dataset01,all,296,29.6,9.5661046,9.3501574,-3.9288266,9.566089908640386,9.350142626744105,-3.928892017175648
Dataset01,all,297,29.700000000000003,9.5665346,9.3537579,-3.9261599,9.566450783102617,9.353635548134918,-3.926387738378256
Dataset01,all,298,29.8,9.5675875,9.3579801,-3.922978,9.567482759801232,9.357838788172831,-3.9232130888991956
Dataset01,all,299,29.900000000000002,9.5676076,9.3549189,-3.9245105,9.567554094976902,9.355089961545785,-3.924530146327774
Dataset01,all,300,30.0,9.5710974,9.3606387,-3.9237922,9.570907797498482,9.36044503333848,-3.9238939877715087
Dataset01,all,301,30.1,9.5739264,9.3594744,-3.9220426,9.573775651111754,9.359567139133393,-3.9221810556946055
Dataset01,all,302,30.200000000000003,9.5769283,9.3623181,-3.9166424,9.57678571362925,9.362248961793286,-3.9169203224369653
Dataset01,all,303,30.3,9.5840874,9.3696235,-3.9124916,9.583786681478102,9.369369992599268,-3.9126985170424016
Dataset01,all,304,30.400000000000002,9.5880272,9.3742582,-3.9124058,9.58788001387795,9.374130234950565,-3.9124233832568973
Dataset01,all,305,30.5,9.5854228,9.3759739,-3.9037952,9.585565153185334,9.375983093782121,-3.904154889597683
Dataset01,all,306,30.6,9.5842374,9.3776618,-3.8962456,9.584320253873486,9.37767696076181,-3.896542982844785
Dataset01,all,307,30.700000000000003,9.5809058,9.3733052,-3.8960438,9.58106717241158,9.373568467848353,-3.896008630003312
Dataset01,all,308,30.8,9.5767594,9.3684637,-3.8913208,9.576942952844481,9.368733284730604,-3.8914615377695756
Dataset01,all,309,30.900000000000002,9.5721084,9.3637859,-3.8874276,9.572297005268762,9.364024513777448,-3.8875285946601803
Dataset01,all,310,31.0,9.5659101,9.3597457,-3.8815397,9.566145587123819,9.359935077122284,-3.8817121335027798
Dataset01,all,311,31.1,9.5616298,9.3574974,-3.875669,9.561766748791984,9.357593662369139,-3.8758280109988617
Dataset01,all,312,31.200000000000003,9.5553265,9.3540978,-3.8740377,9.55553036514447,9.35422895363936,-3.874006910826782
Dataset01,all,313,31.3,9.5484352,9.3509459,-3.8703248,9.548647556507706,9.351056368438485,-3.8703748129756765
Dataset01,all,314,31.400000000000002,9.5456586,9.3496015,-3.8613458,9.545682357389262,9.349626553554534,-3.861611744408657
Dataset01,all,315,31.5,9.5412902,9.3447507,-3.8544409,9.541369659271824,9.344914538680273,-3.854606074159735
Dataset01,all,316,31.6,9.5387081,9.338059,-3.8442133,9.538708984270984,9.338289590190506,-3.844496326882994
Dataset01,all,317,31.700000000000003,9.5377762,9.3272458,-3.8437807,9.537705719973161,9.3276281475098,-3.843638998991846
Dataset01,all,318,31.8,9.5364757,9.3155605,-3.8346674,9.536423876546992,9.315950343432124,-3.834878992361045
Dataset01,all,319,31.900000000000002,9.5407511,9.3040451,-3.8325024,9.540474836352345,9.304392844549175,-3.832422839989752
Dataset01,all,320,32.0,9.5441095,9.2873393,-3.8239353,9.543886881208005,9.287867749394493,-3.824114942678232
Dataset01,all,321,32.1,9.5457416,9.2691788,-3.8198718,9.545612591521907,9.269726693997198,-3.8198601163112516
Dataset01,all,322,32.2,9.5549263,9.2516014,-3.8058848,9.554501444368878,9.252076297150314,-3.8062754720140126
Dataset01,all,323,32.300000000000004,9.5599089,9.2407594,-3.8029805,9.55968369595189,9.240910434731417,-3.8028953030416512
Dataset01,all,324,32.4,9.5611588,9.2355066,-3.7910874,9.561116192986939,9.235400100865355,-3.7913609605799303
Dataset01,all,325,32.5,9.5632585,9.2287656,-3.7842106,9.563192250875614,9.228719517296973,-3.784267269816779
Dataset01,all,326,32.6,9.5667327,9.2265838,-3.7729674,9.566614816331928,9.226356400117412,-3.773190023647994
Dataset01,all,327,32.7,9.5764415,9.2285674,-3.7598485,9.576075116089461,9.228181418936105,-3.7601350920021
Dataset01,all,328,32.800000000000004,9.5848694,9.2316192,-3.7468968,9.584578857818004,9.231217685657164,-3.7471531094618005
Dataset01,all,329,32.9,9.5896865,9.2354746,-3.7383515,9.589574356763999,9.235075771861469,-3.7384015921999647
Dataset01,all,330,33.0,9.58501,9.2448431,-3.722921,9.585306854136295,9.244253274714762,-3.723241943208519
Dataset01,all,331,33.1,9.5845504,9.2548587,-3.6885243,9.584663281941053,9.254287879802112,-3.68960931489359
Dataset01,all,332,33.2,9.5796013,9.2721868,-3.622815,9.57988146429543,9.271367078301475,-3.6251241265308605
Dataset01,all,333,33.300000000000004,9.5765171,9.2852421,-3.5582035,9.57670182284215,9.284662739320643,-3.560308139149423
Dataset01,all,334,33.4,9.571385,9.2958742,-3.5219285,9.571633455170423,9.295457280838821,-3.5226651593912757
Dataset01,all,335,33.5,9.5709948,9.3144418,-3.4998771,9.571027793815865,9.31374222908682,-3.4999039617243444
Dataset01,all,336,33.6,9.5774831,9.3308776,-3.4781751,9.577220586472237,9.330317805751111,-3.4781558476006382
Dataset01,all,337,33.7,9.5853525,9.3275771,-3.4486516,9.585044692846536,9.327887708165228,-3.448954704798424
Dataset01,all,338,33.800000000000004,9.5944503,9.2980576,-3.4378126,9.59411792608309,9.299457000830584,-3.4373310380632365
Dataset01,all,339,33.9,9.5837474,9.2272809,-3.4151235,9.58426065502232,9.230299305871997,-3.415141939592311
Dataset01,all,340,34.0,9.5664788,9.1352135,-3.3897041,9.567251042861022,9.13890245395433,-3.3898540627306306
Dataset01,all,341,34.1,9.5344641,9.0360803,-3.3761271,9.535784931256154,9.039753252972956,-3.375780560182774
Dataset01,all,342,34.2,9.5021112,8.9455837,-3.3847539,9.503348650004167,8.948566326106615,-3.3835028098815836
Dataset01,all,343,34.300000000000004,9.4458921,8.8598227,-3.380211,9.447997831518993,8.862310737089441,-3.379579262459082
Dataset01,all,344,34.4,9.3854096,8.7766021,-3.3777321,9.387535705299337,8.778739050037693,-3.377098163285025
Dataset01,all,345,34.5,9.2994071,8.6778947,-3.3717461,9.302393257227441,8.680461693234017,-3.3713142525988733
Dataset01,all,346,34.6,9.1867067,8.5450638,-3.3659024,9.190557998835159,8.548822454779133,-3.3655122347348048
Dataset01,all,347,34.7,9.0379996,8.3906804,-3.3584463,9.043021522709976,8.395035553613418,-3.3581597704271937
Dataset01,all,348,34.800000000000004,8.8438383,8.226117,-3.3745043,8.850326692953969,8.230521010938446,-3.3732784878124864
Dataset01,all,349,34.9,8.6313511,8.0638524,-3.3698544,8.638066386010998,8.06776370151409,-3.369555041487579
Dataset01,all,350,35.0,8.4487965,7.9174285,-3.3589847,8.453677079763771,7.920311120746891,-3.359007194072694
Dataset01,all,351,35.1,8.3010133,7.7829474,-3.3559708,8.303941256482672,7.7850333813811945,-3.3556805979229054
Dataset01,all,352,35.2,8.1664987,7.6395445,-3.3758618,8.16853313462612,7.641776081281556,-3.3746406015052677
Dataset01,all,353,35.300000000000004,8.059973,7.5174234,-3.3634279,8.060631751612295,7.51858080135268,-3.363612091151324
Dataset01,all,354,35.4,7.9617036,7.370049,-3.3621441,7.961905365816933,7.372098293238246,-3.3619097528167226
Dataset01,all,355,35.5,7.8769538,7.2348885,-3.3662485,7.876560935110698,7.236284843812525,-3.3657960002833494
Dataset01,all,356,35.6,7.7809422,7.0945673,-3.3656082,7.781024859966069,7.096022711236872,-3.3653834393887516
Dataset01,all,357,35.7,7.688847,6.959933,-3.358514,7.688780273051184,6.961024185846097,-3.358585159778944
Dataset01,all,358,35.800000000000004,7.5953524,6.8275219,-3.3711231,7.595343275451907,6.828407303980066,-3.370387557258504
Dataset01,all,359,35.9,7.4958815,6.6931102,-3.3778177,7.496122004907734,6.693989206150771,-3.3773595671384493
Dataset01,all,360,36.0,7.3974783,6.5550071,-3.390084,7.397663232076731,6.555958228825862,-3.389449167158667
Dataset01,all,361,36.1,7.3052431,6.418655,-3.3914627,7.305154616405142,6.419450528681746,-3.391327168718595
Dataset01,all,362,36.2,7.2161451,6.2895701,-3.3969419,7.215924019040632,6.289987314975808,-3.396670185378812
Dataset01,all,363,36.300000000000004,7.1521861,6.163883,-3.3753882,7.1509430513026295,6.164106623387452,-3.3762502145935143
Dataset01,all,364,36.4,7.1176155,6.0764313,-3.3248709,7.115231399058384,6.075050041680783,-3.326895661416474
Dataset01,all,365,36.5,7.1039033,6.0128703,-3.285587,7.100828581869803,6.010563195884678,-3.2870126379101907
Dataset01,all,366,36.6,7.1109597,5.977929,-3.2325427,7.1072793567528025,5.974613132227294,-3.2343815630103743
Dataset01,all,367,36.7,7.1275071,5.9594025,-3.1744855,7.123744652544961,5.955669311725631,-3.1763811126056822
Dataset01,all,368,36.800000000000004,7.1489268,5.9497136,-3.0990154,7.145301737766165,5.945937813160101,-3.1014592091846414
Dataset01,all,369,36.9,7.1712231,5.9452464,-3.0335081,7.1678967551611175,5.941596431625557,-3.0353417826775044
Dataset01,all,370,37.0,7.1849388,5.9393438,-2.9547271,7.18228065433913,5.936089666437618,-2.9569164303455033
Dataset01,all,371,37.1,7.1987136,5.929694,-2.8586451,7.196321960535641,5.926906212967957,-2.8613636645635654
Dataset01,all,372,37.2,7.2044439,5.9237803,-2.7559458,7.202612143893756,5.921110852208586,-2.758712166008715
Dataset01,all,373,37.300000000000004,7.2165018,5.9246812,-2.6533989,7.214598563784599,5.921978056880487,-2.655909734626495
Dataset01,all,374,37.4,7.2192612,5.9314787,-2.5554584,7.217911265159149,5.928776505162266,-2.5575407454807646
Dataset01,all,375,37.5,7.2299144,5.9365186,-2.4724744,7.22838437823671,5.93413430771559,-2.473733262299983
Dataset01,all,376,37.6,7.2286555,5.9502731,-2.4041589,7.227748177810471,5.947759101433976,-2.4046646492493946
Dataset01,all,377,37.7,7.2379726,5.9760802,-2.3253256,7.236737260686402,5.973292178889614,-2.326188056638559
Dataset01,all,378,37.800000000000004,7.2339061,5.9878252,-2.2324771,7.2333212754852765,5.98585889890218,-2.233853844119581
Dataset01,all,379,37.9,7.2371829,5.9963585,-2.140751,7.236375215295966,5.9947370753476115,-2.1419776448518424
Dataset01,all,380,38.0,7.242147,5.9963161,-2.0310881,7.241333899312679,5.995209749103051,-2.0329367647551972
Dataset01,all,381,38.1,7.2366519,5.9892925,-1.9116109,7.236343687802961,5.988595718698579,-1.9137220137037014
Dataset01,all,382,38.2,7.2382843,5.9787569,-1.7864595,7.237731001509713,5.9782850958804765,-1.7886236906002886
Dataset01,all,383,38.300000000000004,7.2395299,5.9808792,-1.6527054,7.239032690880425,5.979937584321387,-1.6550299675239324
Dataset01,all,384,38.400000000000006,7.2268563,5.9905028,-1.5320967,7.226980497837006,5.989318014664367,-1.5336747475158006
Dataset01,all,385,38.5,7.2178898,6.0110201,-1.4062893,7.217875484312198,6.009483691359131,-1.407907622731648
Dataset01,all,386,38.6,7.1994212,6.0165404,-1.3347502,7.199794280775058,6.015747400044479,-1.3339855315374773
Dataset01,all,387,38.7,7.1907268,6.0211344,-1.3147942,7.1906789469186325,6.020482262179934,-1.3118737443334418
Dataset01,all,388,38.800000000000004,7.1930055,6.0297966,-1.3089023,7.1924921730069915,6.029041744781183,-1.3055782479656213
Dataset01,all,389,38.900000000000006,7.1915967,6.030392,-1.3063254,7.191262845541876,6.030034084003966,-1.303149878832837
Dataset01,all,390,39.0,7.1774447,6.0236896,-1.292692,7.17767401457267,6.023681470447244,-1.2902668795063088
Dataset01,all,391,39.1,7.1304422,6.0058671,-1.2822831,7.132028463312616,6.0063326559285874,-1.2799761922431383
Dataset01,all,392,39.2,7.0347512,5.9477097,-1.2633173,7.038256977034503,5.949815671838038,-1.2615775944745549
Dataset01,all,393,39.300000000000004,6.88306,5.8615998,-1.2599479,6.888635662480994,5.864734753908985,-1.2577464688586693
Dataset01,all,394,39.400000000000006,6.6809121,5.7325352,-1.2414018,6.688147298847286,5.737199078623504,-1.2400070391425695
Dataset01,all,395,39.5,6.4477403,5.5751824,-1.2358342,6.455666121084524,5.580652217830693,-1.234064208714363
Dataset01,all,396,39.6,6.2021968,5.4146987,-1.234316,6.209941473275417,5.419834125321686,-1.2325243002111912
Dataset01,all,397,39.7,5.9546322,5.2462963,-1.2354338,5.96174943462923,5.251278098610432,-1.2336952200330225
Dataset01,all,398,39.800000000000004,5.7056823,5.0848144,-1.2323186,5.712184456011736,5.089052099776699,-1.230914636514958
